trade_id,account_id,symbol,price,quantity,side,timestamp
715,ACC_5,AAPL,104.68,88,SELL,2026-02-09 05:48:09.505328
716,ACC_14,AAPL,94.29,96,BUY,2026-02-08 09:36:09.505332
717,ACC_2,AMZN,101.86,38,BUY,2026-02-14 09:40:09.505336
718,ACC_3,MSFT,97.0,87,SELL,2026-02-09 16:38:09.505348
719,ACC_7,AAPL,97.31,10,BUY,2026-02-10 13:53:09.505352
720,ACC_19,TSLA,98.48,46,SELL,2026-02-11 03:14:09.505357
721,ACC_13,AMZN,102.51,12,SELL,2026-02-08 10:14:09.505361
722,ACC_15,AAPL,98.37,82,SELL,2026-02-08 09:49:09.505366
723,ACC_0,MSFT,93.58,47,SELL,2026-02-11 11:29:09.505370
724,ACC_19,AAPL,96.19,87,BUY,2026-02-10 19:27:09.505374
725,ACC_6,MSFT,88.68,68,SELL,2026-02-13 19:48:09.505379
726,ACC_3,AMZN,93.15,55,SELL,2026-02-13 10:58:09.505383
727,ACC_12,AMZN,98.4,93,SELL,2026-02-10 10:29:09.505387
728,ACC_6,AAPL,106.87,67,SELL,2026-02-13 10:36:09.505392
729,ACC_12,AMZN,99.91,91,BUY,2026-02-10 14:34:09.505396
730,ACC_12,AMZN,104.06,63,BUY,2026-02-14 12:05:09.505401
731,ACC_15,AAPL,102.95,8,BUY,2026-02-11 05:59:09.505405
732,ACC_5,MSFT,96.25,97,BUY,2026-02-09 00:35:09.505409
733,ACC_5,MSFT,106.92,1232,SELL,2026-02-12 18:01:09.505414
734,ACC_13,TSLA,98.58,46,BUY,2026-02-08 02:43:09.505419
735,ACC_18,MSFT,101.48,40,BUY,2026-02-07 23:36:09.505423
736,ACC_1,MSFT,99.07,81,SELL,2026-02-08 19:47:09.505428
737,ACC_6,MSFT,105.49,50,SELL,2026-02-08 10:15:09.505433
738,ACC_10,MSFT,108.79,21,SELL,2026-02-11 07:32:09.505438
739,ACC_5,AAPL,104.48,30,SELL,2026-02-13 10:48:09.505442
740,ACC_3,AMZN,109.35,7,BUY,2026-02-12 09:40:09.505446
741,ACC_18,TSLA,103.3,1448,BUY,2026-02-12 03:36:09.505452
742,ACC_11,AAPL,96.68,85,BUY,2026-02-08 22:37:09.505456
743,ACC_7,MSFT,94.63,22,SELL,2026-02-10 07:44:09.505461
744,ACC_15,TSLA,100.55,43,BUY,2026-02-13 13:57:09.505465
745,ACC_18,MSFT,96.43,35,SELL,2026-02-11 00:18:09.505469
746,ACC_8,AAPL,91.31,37,BUY,2026-02-11 20:45:09.505474
747,ACC_4,AAPL,99.75,13,SELL,2026-02-09 10:54:09.505478
748,ACC_7,AMZN,106.39,35,SELL,2026-02-08 20:22:09.505482
749,ACC_4,AAPL,103.52,82,BUY,2026-02-08 11:17:09.505487
750,ACC_13,AAPL,93.6,85,SELL,2026-02-14 10:39:09.505491
751,ACC_16,AAPL,102.42,56,BUY,2026-02-12 03:42:09.505496
752,ACC_19,AAPL,108.43,37,SELL,2026-02-09 22:13:09.505500
753,ACC_0,MSFT,97.26,24,SELL,2026-02-11 02:11:09.505504
754,ACC_0,AMZN,111.78,80,SELL,2026-02-12 16:15:09.505510
755,ACC_19,TSLA,98.66,73,BUY,2026-02-11 19:40:09.505515
756,ACC_9,AAPL,102.97,59,SELL,2026-02-12 18:18:09.505519
757,ACC_15,AAPL,107.96,7,BUY,2026-02-11 23:37:09.505525
758,ACC_19,MSFT,102.08,52,SELL,2026-02-08 21:20:09.505529
759,ACC_10,AAPL,99.64,90,BUY,2026-02-09 01:48:09.505534
760,ACC_10,MSFT,105.66,24,SELL,2026-02-09 16:13:09.505538
761,ACC_8,TSLA,96.48,17,BUY,2026-02-13 01:19:09.505546
762,ACC_17,AMZN,95.48,1,SELL,2026-02-08 12:56:09.505550
763,ACC_15,AAPL,96.3,6,SELL,2026-02-08 11:37:09.505556
764,ACC_3,TSLA,98.54,7,SELL,2026-02-07 17:37:09.505560
765,ACC_15,AMZN,91.4,61,SELL,2026-02-14 12:38:09.505565
766,ACC_11,TSLA,95.73,16,SELL,2026-02-14 11:41:09.505569
767,ACC_2,AAPL,101.21,79,SELL,2026-02-12 06:25:09.505574
768,ACC_13,TSLA,99.06,31,BUY,2026-02-11 14:58:09.505579
769,ACC_2,TSLA,97.17,79,SELL,2026-02-08 15:33:09.505583
770,ACC_1,AMZN,105.3,100,BUY,2026-02-14 12:16:09.505588
771,ACC_11,TSLA,105.71,3,BUY,2026-02-12 07:53:09.505593
772,ACC_0,AAPL,102.7,37,SELL,2026-02-12 14:26:09.505598
773,ACC_16,TSLA,100.1,17,SELL,2026-02-11 03:25:09.505602
774,ACC_2,TSLA,97.66,30,SELL,2026-02-09 23:48:09.505607
775,ACC_19,AMZN,100.97,77,BUY,2026-02-09 00:05:09.505611
776,ACC_7,MSFT,99.96,92,SELL,2026-02-08 08:42:09.505616
777,ACC_19,AMZN,88.96,29,BUY,2026-02-08 18:05:09.505621
778,ACC_5,MSFT,103.05,65,SELL,2026-02-09 21:05:09.505626
779,ACC_14,MSFT,93.15,54,BUY,2026-02-13 00:44:09.505630
780,ACC_14,MSFT,104.11,5,BUY,2026-02-11 05:51:09.505635
781,ACC_7,AMZN,101.01,55,BUY,2026-02-11 19:09:09.505639
782,ACC_1,AAPL,95.98,82,SELL,2026-02-12 02:12:09.505643
783,ACC_11,AAPL,106.72,16,SELL,2026-02-08 23:19:09.505647
784,ACC_12,TSLA,96.0,46,BUY,2026-02-10 01:38:09.505653
785,ACC_2,MSFT,100.61,32,SELL,2026-02-13 08:36:09.505657
786,ACC_11,AMZN,104.43,11,BUY,2026-02-09 18:44:09.505662
787,ACC_2,MSFT,104.66,81,BUY,2026-02-13 09:27:09.505667
788,ACC_8,AAPL,97.31,45,BUY,2026-02-12 08:46:09.505671
789,ACC_11,AMZN,97.81,6,SELL,2026-02-09 22:28:09.505676
790,ACC_5,MSFT,101.67,3,BUY,2026-02-13 16:07:09.505680
791,ACC_4,AMZN,96.57,42,BUY,2026-02-12 13:46:09.505685
792,ACC_9,AMZN,103.22,3,BUY,2026-02-11 17:40:09.505689
793,ACC_5,AMZN,100.62,41,SELL,2026-02-13 12:21:09.505693
794,ACC_15,TSLA,102.08,40,BUY,2026-02-12 04:49:09.505698
795,ACC_15,MSFT,88.66,43,BUY,2026-02-10 10:47:09.505702
796,ACC_17,AAPL,106.06,30,SELL,2026-02-09 06:46:09.505707
797,ACC_8,TSLA,105.15,13,BUY,2026-02-08 16:11:09.505712
798,ACC_19,AAPL,103.56,7,SELL,2026-02-09 08:01:09.505716
799,ACC_5,AAPL,95.42,77,SELL,2026-02-12 16:34:09.505720
800,ACC_11,TSLA,100.86,14,BUY,2026-02-12 13:51:09.505725
801,ACC_15,MSFT,97.76,56,SELL,2026-02-07 22:56:09.505729
802,ACC_7,MSFT,100.09,42,BUY,2026-02-08 03:47:09.505733
803,ACC_9,MSFT,96.01,17,BUY,2026-02-08 17:50:09.505738
804,ACC_6,MSFT,101.36,100,BUY,2026-02-08 20:30:09.505742
805,ACC_18,AMZN,103.73,59,SELL,2026-02-09 04:39:09.505746
806,ACC_5,MSFT,98.86,26,SELL,2026-02-11 14:38:09.505750
807,ACC_4,MSFT,96.48,75,BUY,2026-02-12 10:46:09.505754
808,ACC_16,MSFT,105.35,72,BUY,2026-02-10 02:12:09.505759
809,ACC_9,AAPL,102.73,24,BUY,2026-02-09 00:56:09.505763
810,ACC_1,MSFT,90.18,36,BUY,2026-02-08 22:57:09.505767
811,ACC_6,TSLA,101.01,1,BUY,2026-02-10 00:33:09.505772
812,ACC_12,AAPL,104.4,88,BUY,2026-02-13 00:23:09.505776
813,ACC_3,TSLA,100.45,30,SELL,2026-02-09 22:19:09.505780
814,ACC_12,AMZN,106.91,96,SELL,2026-02-14 01:21:09.505785
815,ACC_0,TSLA,99.21,42,SELL,2026-02-14 15:10:09.505790
816,ACC_6,MSFT,97.65,63,SELL,2026-02-10 07:33:09.505795
817,ACC_0,AMZN,84.98,1,BUY,2026-02-08 16:42:09.505800
818,ACC_4,AMZN,100.86,76,BUY,2026-02-13 03:45:09.505805
819,ACC_12,AAPL,100.44,55,BUY,2026-02-12 16:40:09.505810
820,ACC_17,AAPL,87.06,98,BUY,2026-02-10 09:36:09.505815
821,ACC_3,MSFT,100.74,65,SELL,2026-02-09 05:46:09.505819
822,ACC_18,AAPL,102.18,1,BUY,2026-02-09 22:55:09.505824
823,ACC_0,TSLA,98.53,43,SELL,2026-02-09 03:12:09.505829
824,ACC_17,AAPL,97.37,28,SELL,2026-02-09 07:32:09.505833
825,ACC_15,AAPL,102.88,63,BUY,2026-02-12 14:33:09.505838
826,ACC_0,MSFT,92.94,88,BUY,2026-02-08 05:43:09.505842
827,ACC_19,AAPL,93.12,26,BUY,2026-02-10 19:28:09.505848
828,ACC_5,MSFT,94.64,66,SELL,2026-02-14 00:15:09.505852
829,ACC_15,MSFT,96.4,98,SELL,2026-02-14 04:42:09.505857
830,ACC_14,MSFT,99.96,35,SELL,2026-02-11 15:16:09.505862
831,ACC_13,TSLA,92.18,41,SELL,2026-02-11 13:22:09.505866
832,ACC_18,AMZN,112.3,10,BUY,2026-02-08 05:51:09.505871
833,ACC_9,AMZN,96.37,1,SELL,2026-02-07 17:04:09.505875
834,ACC_17,AAPL,102.42,25,BUY,2026-02-11 13:23:09.505880
835,ACC_2,AAPL,107.69,34,SELL,2026-02-13 17:36:09.505885
836,ACC_10,MSFT,102.99,37,SELL,2026-02-09 15:56:09.505889
837,ACC_1,AMZN,103.28,80,SELL,2026-02-10 18:05:09.505893
838,ACC_9,TSLA,97.39,38,BUY,2026-02-10 02:50:09.505898
839,ACC_13,AMZN,94.94,75,BUY,2026-02-08 12:05:09.505902
840,ACC_4,MSFT,99.65,2,BUY,2026-02-09 09:07:09.505906
841,ACC_7,MSFT,97.34,86,SELL,2026-02-10 14:05:09.505911
842,ACC_10,MSFT,101.2,12,BUY,2026-02-12 15:43:09.505915
843,ACC_19,MSFT,102.76,79,SELL,2026-02-11 13:52:09.505919
844,ACC_2,AAPL,105.57,72,BUY,2026-02-09 05:14:09.505924
845,ACC_15,AAPL,102.9,83,BUY,2026-02-08 07:54:09.505928
846,ACC_19,MSFT,108.98,42,BUY,2026-02-12 11:06:09.505933
847,ACC_18,MSFT,103.63,40,BUY,2026-02-09 00:01:09.505937
848,ACC_4,AAPL,103.9,95,BUY,2026-02-12 13:43:09.505941
849,ACC_7,AMZN,111.14,41,BUY,2026-02-14 07:30:09.505946
850,ACC_14,TSLA,98.83,62,SELL,2026-02-14 14:04:09.505950
851,ACC_0,MSFT,109.91,35,BUY,2026-02-08 13:11:09.505954
852,ACC_0,AAPL,91.2,67,BUY,2026-02-07 18:40:09.505959
853,ACC_5,AAPL,111.73,86,BUY,2026-02-10 03:59:09.505963
854,ACC_7,AMZN,93.59,30,SELL,2026-02-08 12:10:09.505968
855,ACC_5,TSLA,101.62,41,SELL,2026-02-09 19:24:09.505973
856,ACC_13,TSLA,95.66,39,SELL,2026-02-13 15:38:09.505977
857,ACC_17,TSLA,101.0,10,BUY,2026-02-12 17:06:09.505981
858,ACC_15,AMZN,91.28,96,BUY,2026-02-14 05:45:09.505986
859,ACC_16,AMZN,95.07,24,BUY,2026-02-09 13:24:09.505990
860,ACC_0,AMZN,99.4,87,BUY,2026-02-12 17:28:09.505994
861,ACC_15,AAPL,99.55,70,SELL,2026-02-09 22:36:09.506001
862,ACC_4,AMZN,108.32,48,BUY,2026-02-12 05:00:09.506005
863,ACC_12,MSFT,107.73,70,BUY,2026-02-12 05:33:09.506010
864,ACC_16,MSFT,101.89,1354,SELL,2026-02-11 17:22:09.506015
865,ACC_4,TSLA,103.86,64,SELL,2026-02-13 22:19:09.506019
866,ACC_4,TSLA,95.47,83,SELL,2026-02-09 03:10:09.506024
867,ACC_4,TSLA,110.83,60,SELL,2026-02-11 05:04:09.506028
868,ACC_3,TSLA,100.68,30,SELL,2026-02-13 10:35:09.506032
869,ACC_10,AAPL,97.78,48,BUY,2026-02-09 02:09:09.506037
870,ACC_1,AAPL,102.4,84,BUY,2026-02-09 07:35:09.506046
871,ACC_12,AAPL,99.45,2,SELL,2026-02-14 04:31:09.506051
872,ACC_9,AMZN,101.85,29,SELL,2026-02-10 02:34:09.506056
873,ACC_10,MSFT,100.9,32,BUY,2026-02-08 01:01:09.506060
874,ACC_10,TSLA,98.56,97,SELL,2026-02-09 21:19:09.506066
875,ACC_4,AMZN,100.02,945,SELL,2026-02-11 21:13:09.506071
876,ACC_19,MSFT,94.55,86,BUY,2026-02-14 06:33:09.506075
877,ACC_12,AAPL,99.08,12,SELL,2026-02-11 21:17:09.506080
878,ACC_2,AMZN,97.66,43,SELL,2026-02-09 16:38:09.506084
879,ACC_16,AMZN,100.18,75,BUY,2026-02-08 02:07:09.506089
880,ACC_14,TSLA,100.03,10,BUY,2026-02-10 23:53:09.506093
881,ACC_4,AAPL,103.92,93,SELL,2026-02-10 14:27:09.506098
882,ACC_4,AMZN,100.17,37,BUY,2026-02-08 13:21:09.506103
883,ACC_19,TSLA,100.52,88,BUY,2026-02-12 05:24:09.506108
884,ACC_6,AMZN,99.06,66,SELL,2026-02-11 01:23:09.506113
885,ACC_5,MSFT,103.08,44,SELL,2026-02-09 04:00:09.506117
886,ACC_19,AAPL,102.83,68,SELL,2026-02-13 19:51:09.506122
887,ACC_15,TSLA,100.94,55,BUY,2026-02-11 23:44:09.506126
888,ACC_8,AMZN,104.24,83,BUY,2026-02-10 18:55:09.506131
889,ACC_10,MSFT,98.06,62,SELL,2026-02-13 17:20:09.506135
890,ACC_10,AAPL,100.24,73,SELL,2026-02-12 03:43:09.506141
891,ACC_10,MSFT,95.86,90,SELL,2026-02-09 16:17:09.506147
892,ACC_17,AAPL,100.19,2,SELL,2026-02-14 01:23:09.506151
893,ACC_10,AAPL,105.46,87,SELL,2026-02-11 10:13:09.506157
894,ACC_11,MSFT,103.83,44,BUY,2026-02-12 01:17:09.506161
895,ACC_2,AMZN,97.27,5,SELL,2026-02-13 11:26:09.506165
896,ACC_18,TSLA,101.1,71,SELL,2026-02-10 15:33:09.506170
897,ACC_19,AAPL,102.15,77,BUY,2026-02-07 23:34:09.506174
898,ACC_8,MSFT,97.1,53,BUY,2026-02-13 11:34:09.506178
899,ACC_13,TSLA,106.36,90,BUY,2026-02-09 19:21:09.506183
900,ACC_3,MSFT,96.81,30,BUY,2026-02-11 09:16:09.506187
901,ACC_18,MSFT,92.45,28,BUY,2026-02-12 07:58:09.506192
902,ACC_9,TSLA,96.3,60,BUY,2026-02-13 10:40:09.506196
903,ACC_13,TSLA,97.21,50,BUY,2026-02-10 17:59:09.506201
904,ACC_15,MSFT,104.41,88,BUY,2026-02-09 12:46:09.506205
905,ACC_9,MSFT,102.0,17,BUY,2026-02-14 05:26:09.506209
906,ACC_16,TSLA,98.97,86,BUY,2026-02-14 04:53:09.506214
907,ACC_18,MSFT,97.16,19,SELL,2026-02-08 04:50:09.506218
908,ACC_10,AAPL,106.42,48,BUY,2026-02-11 07:01:09.506223
909,ACC_1,TSLA,91.94,82,BUY,2026-02-11 08:56:09.506227
910,ACC_18,AAPL,99.13,61,SELL,2026-02-13 17:17:09.506231
911,ACC_2,AMZN,99.17,14,BUY,2026-02-14 04:46:09.506236
912,ACC_13,AAPL,104.26,80,SELL,2026-02-12 23:55:09.506240
913,ACC_11,AAPL,94.98,1,BUY,2026-02-11 10:19:09.506246
914,ACC_0,MSFT,100.16,68,SELL,2026-02-11 17:21:09.506250
915,ACC_11,AMZN,100.99,79,SELL,2026-02-13 04:13:09.506255
916,ACC_17,AAPL,95.82,14,BUY,2026-02-11 20:21:09.506260
917,ACC_15,AMZN,105.01,7,BUY,2026-02-10 11:45:09.506264
918,ACC_0,AMZN,108.82,4,SELL,2026-02-12 01:13:09.506269
919,ACC_5,TSLA,104.62,69,BUY,2026-02-11 19:49:09.506273
920,ACC_12,AMZN,99.75,77,BUY,2026-02-10 15:55:09.506277
921,ACC_9,AMZN,96.46,58,BUY,2026-02-13 02:23:09.506282
922,ACC_8,MSFT,100.31,85,BUY,2026-02-10 12:31:09.506287
923,ACC_0,AMZN,95.37,28,BUY,2026-02-09 18:23:09.506291
924,ACC_16,AAPL,98.56,73,BUY,2026-02-12 07:16:09.506295
925,ACC_15,TSLA,100.64,74,SELL,2026-02-14 10:47:09.506300
926,ACC_9,AMZN,99.21,42,SELL,2026-02-09 20:22:09.506305
927,ACC_1,AAPL,94.47,65,BUY,2026-02-13 05:12:09.506309
928,ACC_13,TSLA,103.26,16,BUY,2026-02-13 09:10:09.506313
929,ACC_18,MSFT,93.85,61,SELL,2026-02-09 08:19:09.506318
930,ACC_12,MSFT,99.41,30,SELL,2026-02-13 01:17:09.506322
931,ACC_12,TSLA,93.66,12,SELL,2026-02-08 06:23:09.506326
932,ACC_10,AAPL,102.55,25,BUY,2026-02-11 09:46:09.506332
933,ACC_14,AMZN,99.28,735,SELL,2026-02-10 21:26:09.506337
934,ACC_18,TSLA,97.42,30,BUY,2026-02-09 03:58:09.506342
935,ACC_3,TSLA,96.33,86,SELL,2026-02-12 03:43:09.506346
936,ACC_1,AAPL,87.85,28,SELL,2026-02-12 10:18:09.506350
937,ACC_15,AAPL,101.97,86,SELL,2026-02-10 13:28:09.506355
938,ACC_10,MSFT,96.42,61,BUY,2026-02-11 10:01:09.506359
939,ACC_4,AAPL,105.15,5,BUY,2026-02-12 21:09:09.506364
940,ACC_16,TSLA,94.11,16,SELL,2026-02-13 02:15:09.506368
941,ACC_17,TSLA,96.35,16,SELL,2026-02-13 19:46:09.506372
942,ACC_5,AMZN,100.29,40,BUY,2026-02-13 00:32:09.506377
943,ACC_10,AAPL,92.93,72,BUY,2026-02-14 06:42:09.506381
944,ACC_7,MSFT,94.53,1496,SELL,2026-02-11 01:53:09.506386
945,ACC_9,MSFT,102.49,51,SELL,2026-02-14 01:07:09.506392
946,ACC_11,AMZN,96.08,57,BUY,2026-02-08 10:14:09.506396
947,ACC_7,AAPL,101.53,75,BUY,2026-02-11 14:45:09.506400
948,ACC_3,AAPL,94.42,57,SELL,2026-02-13 00:42:09.506405
949,ACC_17,TSLA,103.37,1,BUY,2026-02-14 04:25:09.506409
950,ACC_6,TSLA,106.37,65,BUY,2026-02-12 21:33:09.506413
951,ACC_19,AAPL,90.25,28,BUY,2026-02-14 14:01:09.506417
952,ACC_12,MSFT,98.53,21,BUY,2026-02-09 13:34:09.506423
953,ACC_17,MSFT,99.0,19,SELL,2026-02-13 15:32:09.506429
954,ACC_15,AAPL,91.9,41,SELL,2026-02-09 00:56:09.506434
955,ACC_2,AAPL,96.77,57,BUY,2026-02-11 19:52:09.506439
956,ACC_7,AMZN,104.09,22,SELL,2026-02-14 07:55:09.506443
957,ACC_15,AMZN,101.0,57,SELL,2026-02-12 02:23:09.506448
958,ACC_17,MSFT,94.13,20,SELL,2026-02-10 14:27:09.506452
959,ACC_11,TSLA,102.67,69,BUY,2026-02-14 07:33:09.506457
960,ACC_16,TSLA,98.62,97,BUY,2026-02-13 15:02:09.506461
961,ACC_8,TSLA,107.79,49,SELL,2026-02-11 19:29:09.506466
962,ACC_14,AAPL,104.13,80,SELL,2026-02-07 22:23:09.506470
963,ACC_14,MSFT,96.91,848,SELL,2026-02-08 20:36:09.506475
964,ACC_9,MSFT,106.35,30,BUY,2026-02-08 17:04:09.506480
965,ACC_14,MSFT,97.39,51,SELL,2026-02-12 05:01:09.506484
966,ACC_3,MSFT,98.64,1967,SELL,2026-02-13 20:09:09.506489
967,ACC_13,AMZN,98.76,94,SELL,2026-02-08 03:18:09.506494
968,ACC_19,AAPL,98.97,78,BUY,2026-02-10 01:26:09.506498
969,ACC_2,MSFT,90.87,32,BUY,2026-02-14 12:14:09.506502
970,ACC_16,AAPL,90.49,84,SELL,2026-02-08 21:54:09.506507
971,ACC_14,AAPL,94.05,67,BUY,2026-02-10 08:43:09.506512
972,ACC_10,AAPL,112.81,62,BUY,2026-02-12 09:45:09.506517
973,ACC_0,TSLA,112.01,56,SELL,2026-02-09 15:54:09.506523
974,ACC_2,AMZN,92.78,52,BUY,2026-02-12 18:40:09.506527
975,ACC_3,MSFT,98.64,44,SELL,2026-02-09 03:27:09.506532
976,ACC_9,AAPL,97.31,4,SELL,2026-02-14 09:23:09.506536
977,ACC_2,AMZN,100.77,86,BUY,2026-02-11 20:46:09.506541
978,ACC_18,AMZN,104.73,62,BUY,2026-02-09 19:29:09.506546
979,ACC_1,MSFT,100.09,22,BUY,2026-02-13 20:18:09.506550
980,ACC_18,TSLA,105.32,4,SELL,2026-02-09 00:52:09.506555
981,ACC_12,AAPL,105.63,22,BUY,2026-02-10 13:26:09.506559
982,ACC_1,AMZN,96.61,39,SELL,2026-02-14 03:17:09.506563
983,ACC_9,AAPL,109.09,48,BUY,2026-02-12 08:30:09.506568
984,ACC_14,MSFT,95.96,89,BUY,2026-02-13 11:39:09.506572
985,ACC_12,TSLA,98.16,27,BUY,2026-02-14 13:57:09.506577
986,ACC_4,MSFT,102.74,9,SELL,2026-02-10 22:08:09.506581
987,ACC_4,AAPL,101.19,58,SELL,2026-02-12 02:53:09.506586
988,ACC_6,TSLA,91.95,30,SELL,2026-02-13 13:41:09.506590
989,ACC_14,MSFT,112.03,80,BUY,2026-02-12 02:01:09.506595
990,ACC_5,AAPL,98.41,1764,BUY,2026-02-11 11:25:09.506599
991,ACC_17,AMZN,104.82,67,BUY,2026-02-11 07:20:09.506605
992,ACC_14,MSFT,98.23,51,BUY,2026-02-11 00:29:09.506609
993,ACC_3,AMZN,100.49,35,SELL,2026-02-11 08:55:09.506614
994,ACC_17,AAPL,97.16,63,BUY,2026-02-12 00:04:09.506618
995,ACC_6,MSFT,104.81,53,BUY,2026-02-12 05:21:09.506622
996,ACC_6,MSFT,95.15,49,BUY,2026-02-07 19:55:09.506627
997,ACC_10,AAPL,100.18,75,SELL,2026-02-12 09:34:09.506631
998,ACC_7,MSFT,96.16,49,BUY,2026-02-13 04:18:09.506636
999,ACC_4,MSFT,99.55,15,BUY,2026-02-10 15:01:09.506640
